NumThreads,Result,Time,
1,1.17616e+19,0.114631,
2,1.17616e+19,0.107624,
4,1.17616e+19,0.0605962,
8,1.17616e+19,0.0334411,
16,1.17616e+19,0.0180534,
1,1.17616e+19,0.113626,
2,1.17616e+19,0.105333,
4,1.17616e+19,0.0601323,
8,1.17616e+19,0.0331306,
16,1.17616e+19,0.018201,
1,1.17616e+19,0.117842,
2,1.17616e+19,0.107266,
4,1.17616e+19,0.0601604,
8,1.17616e+19,0.033023,
16,1.17616e+19,0.0178296,
1,1.17616e+19,0.117795,
2,1.17616e+19,0.106237,
4,1.17616e+19,0.060474,
8,1.17616e+19,0.0330678,
16,1.17616e+19,0.0177284,
1,1.17616e+19,0.116842,
2,1.17616e+19,0.105937,
4,1.17616e+19,0.0609885,
8,1.17616e+19,0.0333179,
16,1.17616e+19,0.0180908,
1,1.17616e+19,0.117615,
2,1.17616e+19,0.106464,
4,1.17616e+19,0.0604901,
8,1.17616e+19,0.0332021,
16,1.17616e+19,0.0177281,
1,1.17616e+19,0.160916,
2,1.17616e+19,0.107303,
4,1.17616e+19,0.0607348,
8,1.17616e+19,0.0333122,
16,1.17616e+19,0.0182041,
1,1.17616e+19,0.161776,
2,1.17616e+19,0.106603,
4,1.17616e+19,0.0606453,
8,1.17616e+19,0.0331382,
16,1.17616e+19,0.0179124,
1,1.17616e+19,0.162445,
2,1.17616e+19,0.106446,
4,1.17616e+19,0.0603037,
8,1.17616e+19,0.0329006,
16,1.17616e+19,0.0180315,
1,1.17616e+19,0.161143,
2,1.17616e+19,0.102525,
4,1.17616e+19,0.0602301,
8,1.17616e+19,0.0329762,
16,1.17616e+19,0.0181269,
1,1.17616e+19,0.162386,
2,1.17616e+19,0.10682,
4,1.17616e+19,0.06044,
8,1.17616e+19,0.0328126,
16,1.17616e+19,0.0180661,
1,1.17616e+19,0.161271,
2,1.17616e+19,0.105459,
4,1.17616e+19,0.0603834,
8,1.17616e+19,0.032714,
16,1.17616e+19,0.0178162,
1,1.17616e+19,0.160635,
2,1.17616e+19,0.105433,
4,1.17616e+19,0.0605542,
8,1.17616e+19,0.0329174,
16,1.17616e+19,0.0177512,
1,1.17616e+19,0.114176,
2,1.17616e+19,0.105816,
4,1.17616e+19,0.0604569,
8,1.17616e+19,0.0332491,
16,1.17616e+19,0.0179714,
1,1.17616e+19,0.113478,
2,1.17616e+19,0.106668,
4,1.17616e+19,0.0609581,
8,1.17616e+19,0.0332949,
16,1.17616e+19,0.017955,
1,1.17616e+19,0.118709,
2,1.17616e+19,0.101392,
