Num Threads,Result,Time,1,1.17616e+19,0.187706,
8,1.17616e+19,0.036562,
16,1.17616e+19,0.0247197,
1,1.17616e+19,0.177192,
2,1.17616e+19,0.106869,
4,1.17616e+19,0.0624488,
8,1.17616e+19,0.0421719,
16,1.17616e+19,0.0232662,
1,1.17616e+19,0.161081,
2,1.17616e+19,0.105656,
4,1.17616e+19,0.0603479,
8,1.17616e+19,0.0363635,
16,1.17616e+19,0.0207827,
1,1.17616e+19,0.183137,
2,1.17616e+19,0.106714,
4,1.17616e+19,0.0764632,
8,1.17616e+19,0.0380307,
16,1.17616e+19,0.0206361,
1,1.17616e+19,0.175522,
2,1.17616e+19,0.105972,
4,1.17616e+19,0.0624564,
8,1.17616e+19,0.0402463,
16,1.17616e+19,0.0286249,
1,1.17616e+19,0.166171,
2,1.17616e+19,0.105788,
4,1.17616e+19,0.0612395,
8,1.17616e+19,0.0365546,
16,1.17616e+19,0.0359011,
1,1.17616e+19,0.184369,
2,1.17616e+19,0.10589,
4,1.17616e+19,0.062531,
8,1.17616e+19,0.040696,
16,1.17616e+19,0.0379925,
1,1.17616e+19,0.157731,
2,1.17616e+19,0.106362,
4,1.17616e+19,0.0622313,
8,1.17616e+19,0.0419403,
16,1.17616e+19,0.0220457,
1,1.17616e+19,0.117991,
2,1.17616e+19,0.106576,
4,1.17616e+19,0.0624611,
8,1.17616e+19,0.0417281,
16,1.17616e+19,0.0222444,
1,1.17616e+19,0.158159,
2,1.17616e+19,0.106437,
4,1.17616e+19,0.0633079,
8,1.17616e+19,0.0351583,
16,1.17616e+19,0.0231996,
1,1.17616e+19,0.160577,
2,1.17616e+19,0.106111,
4,1.17616e+19,0.0620102,
8,1.17616e+19,0.036382,
16,1.17616e+19,0.0213179,
1,1.17616e+19,0.176216,
2,1.17616e+19,0.107221,
4,1.17616e+19,0.0622418,
8,1.17616e+19,0.0364383,
16,1.17616e+19,0.026681,
1,1.17616e+19,0.163167,
2,1.17616e+19,0.10593,
4,1.17616e+19,0.0622818,
8,1.17616e+19,0.0405637,
16,1.17616e+19,0.0232667,
1,1.17616e+19,0.181648,
2,1.17616e+19,0.106552,
4,1.17616e+19,0.0612436,
8,1.17616e+19,0.03676,
16,1.17616e+19,0.035842,
1,1.17616e+19,0.174797,
2,1.17616e+19,0.107114,
4,1.17616e+19,0.0615464,
8,1.17616e+19,0.0363644,
16,1.17616e+19,0.0361964,
1,1.17616e+19,0.166127,
2,1.17616e+19,0.105717,
4,1.17616e+19,0.0624546,
8,1.17616e+19,0.0406255,
16,1.17616e+19,0.0288594,
1,1.17616e+19,0.161208,
2,1.17616e+19,0.10648,
4,1.17616e+19,0.0625395,
8,1.17616e+19,0.0357883,
16,1.17616e+19,0.032107,
1,1.17616e+19,0.154637,
2,1.17616e+19,0.107516,
4,1.17616e+19,0.0624129,
8,1.17616e+19,0.0359718,
16,1.17616e+19,0.0355235,
1,1.17616e+19,0.173106,
2,1.17616e+19,0.107251,
4,1.17616e+19,0.0610465,
8,1.17616e+19,0.0367486,
16,1.17616e+19,0.0290074,
1,1.17616e+19,0.161079,
2,1.17616e+19,0.106186,
4,1.17616e+19,0.0626474,
8,1.17616e+19,0.0408424,
16,1.17616e+19,0.0284613,
1,1.17616e+19,0.168039,
2,1.17616e+19,0.106151,
4,1.17616e+19,0.0639119,
8,1.17616e+19,0.0370463,
16,1.17616e+19,0.0281654,
1,1.17616e+19,0.157456,
2,1.17616e+19,0.106049,
4,1.17616e+19,0.0629907,
8,1.17616e+19,0.0369444,
16,1.17616e+19,0.0236068,
1,1.17616e+19,0.198083,
2,1.17616e+19,0.105616,
4,1.17616e+19,0.0624328,
8,1.17616e+19,0.0416072,
16,1.17616e+19,0.0344671,
1,1.17616e+19,0.204927,
2,1.17616e+19,0.106706,
4,1.17616e+19,0.0612751,
8,1.17616e+19,0.0362362,
16,1.17616e+19,0.0244225,
1,1.17616e+19,0.177943,
2,1.17616e+19,0.1058,
4,1.17616e+19,0.0627632,
8,1.17616e+19,0.0416583,
16,1.17616e+19,0.0211738,
1,1.17616e+19,0.163055,
2,1.17616e+19,0.106939,
4,1.17616e+19,0.0626783,
8,1.17616e+19,0.0406567,
16,1.17616e+19,0.0267666,
1,1.17616e+19,0.162867,
2,1.17616e+19,0.106446,
4,1.17616e+19,0.0619477,
8,1.17616e+19,0.0362149,
16,1.17616e+19,0.0246643,
1,1.17616e+19,0.164056,
2,1.17616e+19,0.106535,
4,1.17616e+19,0.0628555,
8,1.17616e+19,0.0359383,
16,1.17616e+19,0.0227953,
1,1.17616e+19,0.178982,
2,1.17616e+19,0.106195,
4,1.17616e+19,0.0611598,
8,1.17616e+19,0.0363676,
16,1.17616e+19,0.0243919,
1,1.17616e+19,0.179277,
2,1.17616e+19,0.106647,
4,1.17616e+19,0.0615105,
8,1.17616e+19,0.0359693,
16,1.17616e+19,0.0244059,
1,1.17616e+19,0.17812,
2,1.17616e+19,0.10742,
4,1.17616e+19,0.0619429,
8,1.17616e+19,0.0359743,
16,1.17616e+19,0.0242657,
1,1.17616e+19,0.181986,
2,1.17616e+19,0.106128,
4,1.17616e+19,0.0635531,
8,1.17616e+19,0.03607,
16,1.17616e+19,0.0238088,
1,1.17616e+19,0.182252,
2,1.17616e+19,0.105635,
4,1.17616e+19,0.062811,
8,1.17616e+19,0.0355354,
16,1.17616e+19,0.0266839,
1,1.17616e+19,0.162315,
2,1.17616e+19,0.106518,
4,1.17616e+19,0.0611997,
8,1.17616e+19,0.0368383,
16,1.17616e+19,0.0247462,
1,1.17616e+19,0.169576,
2,1.17616e+19,0.105959,
4,1.17616e+19,0.0621281,
8,1.17616e+19,0.0416786,
16,1.17616e+19,0.0362793,
1,1.17616e+19,0.165582,
2,1.17616e+19,0.106409,
4,1.17616e+19,0.0626288,
8,1.17616e+19,0.0417461,
16,1.17616e+19,0.0252686,
1,1.17616e+19,0.163395,
2,1.17616e+19,0.106698,
4,1.17616e+19,0.0625828,
8,1.17616e+19,0.0414944,
16,1.17616e+19,0.0308722,
