NumThreads,Result,Time,
16,1.49439e+17,0.4308,
1,1.49439e+17,2.67558,
2,1.49439e+17,1.41043,
4,1.49439e+17,0.696165,
8,1.49439e+17,0.457384,
16,1.49439e+17,0.385376,
1,1.49439e+17,3.1203,
2,1.49439e+17,1.41223,
4,1.49439e+17,0.827047,
8,1.49439e+17,0.459563,
16,1.49439e+17,0.395123,
1,1.49439e+17,2.69234,
2,1.49439e+17,1.42581,
4,1.49439e+17,0.822021,
8,1.49439e+17,0.455786,
16,1.49439e+17,0.396292,
1,1.49439e+17,2.63923,
2,1.49439e+17,1.24795,
4,1.49439e+17,0.687906,
8,1.49439e+17,0.41262,
16,1.49439e+17,0.380497,
1,1.49439e+17,2.60421,
2,1.49439e+17,1.25053,
4,1.49439e+17,0.80864,
8,1.49439e+17,0.457037,
16,1.49439e+17,0.38833,
1,1.49439e+17,2.59428,
2,1.49439e+17,1.4002,
4,1.49439e+17,0.819115,
8,1.49439e+17,0.456568,
16,1.49439e+17,0.392028,
1,1.49439e+17,2.59448,
2,1.49439e+17,1.39924,
4,1.49439e+17,0.804767,
8,1.49439e+17,0.482106,
16,1.49439e+17,0.425889,
1,1.49439e+17,2.44427,
2,1.49439e+17,1.25549,
4,1.49439e+17,0.819523,
8,1.49439e+17,0.456211,
16,1.49439e+17,0.413306,
1,1.49439e+17,2.40808,
2,1.49439e+17,1.24769,
4,1.49439e+17,0.807001,
8,1.49439e+17,0.454977,
16,1.49439e+17,0.411245,
1,1.49439e+17,2.70087,
2,1.49439e+17,1.4156,
4,1.49439e+17,0.805296,
8,1.49439e+17,0.457762,
16,1.49439e+17,0.38803,
1,1.49439e+17,2.65417,
2,1.49439e+17,1.42619,
4,1.49439e+17,0.807345,
8,1.49439e+17,0.414742,
16,1.49439e+17,0.385606,
1,1.49439e+17,2.6557,
2,1.49439e+17,1.24859,
4,1.49439e+17,0.818409,
8,1.49439e+17,0.45802,
16,1.49439e+17,0.394508,
1,1.49439e+17,3.02207,
2,1.49439e+17,1.41229,
4,1.49439e+17,0.805596,
8,1.49439e+17,0.457474,
16,1.49439e+17,0.388463,
1,1.49439e+17,2.65488,
2,1.49439e+17,1.41733,
4,1.49439e+17,0.830425,
8,1.49439e+17,0.457085,
16,1.49439e+17,0.386625,
1,1.49439e+17,2.78147,
2,1.49439e+17,1.41162,
4,1.49439e+17,0.827333,
8,1.49439e+17,0.455286,
16,1.49439e+17,0.403004,
1,1.49439e+17,2.59477,
2,1.49439e+17,1.40962,
4,1.49439e+17,0.816472,
8,1.49439e+17,0.457656,
16,1.49439e+17,0.392079,
1,1.49439e+17,2.59926,
2,1.49439e+17,1.40957,
4,1.49439e+17,0.807134,
8,1.49439e+17,0.479809,
16,1.49439e+17,0.403156,
1,1.49439e+17,2.44064,
2,1.49439e+17,1.41738,
4,1.49439e+17,0.828543,
8,1.49439e+17,0.484375,
16,1.49439e+17,0.416292,
1,1.49439e+17,2.45095,
2,1.49439e+17,1.40133,
4,1.49439e+17,0.819278,
8,1.49439e+17,0.456764,
16,1.49439e+17,0.393664,
1,1.49439e+17,2.41703,
2,1.49439e+17,1.41123,
4,1.49439e+17,0.80457,
8,1.49439e+17,0.414922,
16,1.49439e+17,0.389923,
