NumThreads,Result,Time,
1,2.28396e+12,0.00322334,
2,2.28396e+12,0.0017912,
4,2.28396e+12,0.00107131,
8,2.28396e+12,0.00123033,
16,2.28396e+12,0.00131311,
1,2.28396e+12,0.00322031,
2,2.28396e+12,0.00167107,
4,2.28396e+12,0.00105301,
8,2.28396e+12,0.00132215,
16,2.28396e+12,0.000945183,
1,2.28396e+12,0.0028628,
2,2.28396e+12,0.00161044,
4,2.28396e+12,0.000990817,
8,2.28396e+12,0.000737322,
16,2.28396e+12,0.000894425,
1,2.28396e+12,0.00266629,
2,2.28396e+12,0.00162065,
4,2.28396e+12,0.000933958,
8,2.28396e+12,0.000810845,
16,2.28396e+12,0.00088332,
1,2.28396e+12,0.00253412,
2,2.28396e+12,0.00162943,
4,2.28396e+12,0.000844326,
8,2.28396e+12,0.000821337,
16,2.28396e+12,0.000851521,
1,2.28396e+12,0.0023604,
2,2.28396e+12,0.00150445,
4,2.28396e+12,0.000853052,
8,2.28396e+12,0.000771439,
16,2.28396e+12,0.000827068,
1,2.28396e+12,0.00234666,
2,2.28396e+12,0.00156277,
4,2.28396e+12,0.000820918,
8,2.28396e+12,0.000762818,
16,2.28396e+12,0.000810951,
1,2.28396e+12,0.00223236,
2,2.28396e+12,0.00140956,
4,2.28396e+12,0.000864059,
8,2.28396e+12,0.000749618,
16,2.28396e+12,0.000804272,
1,2.28396e+12,0.0022165,
2,2.28396e+12,0.00134716,
4,2.28396e+12,0.000781693,
8,2.28396e+12,0.0005921,
16,2.28396e+12,0.000832956,
1,2.28396e+12,0.00210012,
2,2.28396e+12,0.00131829,
4,2.28396e+12,0.000767266,
8,2.28396e+12,0.000705775,
16,2.28396e+12,0.000898838,
1,2.28396e+12,0.00201377,
2,2.28396e+12,0.00132336,
4,2.28396e+12,0.000818532,
8,2.28396e+12,0.000550948,
16,2.28396e+12,0.000866173,
1,2.28396e+12,0.00200115,
2,2.28396e+12,0.0012738,
4,2.28396e+12,0.0008165,
8,2.28396e+12,0.000743303,
16,2.28396e+12,0.000747807,
1,2.28396e+12,0.00241794,
2,2.28396e+12,0.00124866,
4,2.28396e+12,0.000759332,
8,2.28396e+12,0.000565648,
16,2.28396e+12,0.000827143,
1,2.28396e+12,0.00199578,
2,2.28396e+12,0.00125861,
4,2.28396e+12,0.000887861,
8,2.28396e+12,0.000545193,
16,2.28396e+12,0.000715885,
1,2.28396e+12,0.00190091,
2,2.28396e+12,0.00129104,
4,2.28396e+12,0.000700643,
8,2.28396e+12,0.000725817,
16,2.28396e+12,0.0012476,
1,2.28396e+12,0.00190586,
2,2.28396e+12,0.00135554,
4,2.28396e+12,0.000762766,
8,2.28396e+12,0.000715887,
16,2.28396e+12,0.000707736,
1,2.28396e+12,0.00191607,
2,2.28396e+12,0.00130742,
4,2.28396e+12,0.00100251,
8,2.28396e+12,0.000561833,
16,2.28396e+12,0.00078656,
1,2.28396e+12,0.00192122,
2,2.28396e+12,0.00121299,
4,2.28396e+12,0.00072585,
8,2.28396e+12,0.000659641,
16,2.28396e+12,0.000781341,
1,2.28396e+12,0.0019242,
2,2.28396e+12,0.00128236,
4,2.28396e+12,0.000701256,
8,2.28396e+12,0.000536731,
16,2.28396e+12,0.000733037,
1,2.28396e+12,0.00190187,
2,2.28396e+12,0.00115703,
4,2.28396e+12,0.000794472,
8,2.28396e+12,0.000632035,
16,2.28396e+12,0.000763645,
1,2.28396e+12,0.00190081,
2,2.28396e+12,0.00113297,
4,2.28396e+12,0.000876231,
8,2.28396e+12,0.000528047,
16,2.28396e+12,0.000678843,
1,2.28396e+12,0.00190215,
2,2.28396e+12,0.0011686,
4,2.28396e+12,0.00090272,
8,2.28396e+12,0.000475252,
16,2.28396e+12,0.000663251,
1,2.28396e+12,0.00190237,
2,2.28396e+12,0.00108383,
4,2.28396e+12,0.000776986,
8,2.28396e+12,0.000597678,
16,2.28396e+12,0.000692571,
1,2.28396e+12,0.00195622,
2,2.28396e+12,0.00112871,
4,2.28396e+12,0.000652617,
8,2.28396e+12,0.000609059,
16,2.28396e+12,0.000703258,
1,2.28396e+12,0.00193443,
2,2.28396e+12,0.00109302,
4,2.28396e+12,0.000654135,
8,2.28396e+12,0.000463981,
16,2.28396e+12,0.000703221,
1,2.28396e+12,0.00190803,
2,2.28396e+12,0.00127541,
4,2.28396e+12,0.000779221,
8,2.28396e+12,0.000515193,
16,2.28396e+12,0.000668786,
1,2.28396e+12,0.0019211,
2,2.28396e+12,0.00115055,
4,2.28396e+12,0.000784243,
8,2.28396e+12,0.000522656,
16,2.28396e+12,0.000727009,
1,2.28396e+12,0.00191894,
2,2.28396e+12,0.00113709,
4,2.28396e+12,0.000639733,
8,2.28396e+12,0.000460995,
16,2.28396e+12,0.000703242,
1,2.28396e+12,0.00191684,
2,2.28396e+12,0.00108621,
4,2.28396e+12,0.000664962,
8,2.28396e+12,0.000506967,
16,2.28396e+12,0.000702798,
1,2.28396e+12,0.00191374,
2,2.28396e+12,0.00114704,
4,2.28396e+12,0.000632027,
8,2.28396e+12,0.000486456,
16,2.28396e+12,0.00079501,
1,2.28396e+12,0.00190851,
2,2.28396e+12,0.00109262,
4,2.28396e+12,0.000632398,
8,2.28396e+12,0.000514042,
16,2.28396e+12,0.000688398,
1,2.28396e+12,0.0018997,
2,2.28396e+12,0.00113943,
4,2.28396e+12,0.000630589,
8,2.28396e+12,0.000593465,
16,2.28396e+12,0.000682808,
1,2.28396e+12,0.00188777,
2,2.28396e+12,0.00112644,
4,2.28396e+12,0.000670202,
8,2.28396e+12,0.000430202,
16,2.28396e+12,0.000698047,
1,2.28396e+12,0.00190318,
2,2.28396e+12,0.0012909,
4,2.28396e+12,0.000634747,
8,2.28396e+12,0.000583358,
16,2.28396e+12,0.000673918,
1,2.28396e+12,0.00190583,
2,2.28396e+12,0.00122479,
4,2.28396e+12,0.000635777,
8,2.28396e+12,0.000447074,
16,2.28396e+12,0.000654615,
1,2.28396e+12,0.00201073,
2,2.28396e+12,0.00109669,
4,2.28396e+12,0.000639394,
8,2.28396e+12,0.000547403,
16,2.28396e+12,0.000671178,
1,2.28396e+12,0.0019008,
2,2.28396e+12,0.00110342,
4,2.28396e+12,0.00063624,
8,2.28396e+12,0.000551803,
16,2.28396e+12,0.000673704,
1,2.28396e+12,0.00190064,
2,2.28396e+12,0.0010971,
4,2.28396e+12,0.000618277,
8,2.28396e+12,0.000440139,
16,2.28396e+12,0.000719573,
1,2.28396e+12,0.00190431,
2,2.28396e+12,0.0011435,
4,2.28396e+12,0.000643646,
8,2.28396e+12,0.000550246,
16,2.28396e+12,0.000689778,
1,2.28396e+12,0.00193475,
2,2.28396e+12,0.00108568,
4,2.28396e+12,0.000719888,
8,2.28396e+12,0.000561645,
16,2.28396e+12,0.000725338,
1,2.28396e+12,0.00190044,
2,2.28396e+12,0.00108192,
4,2.28396e+12,0.000779765,
8,2.28396e+12,0.000514343,
16,2.28396e+12,0.000651667,
1,2.28396e+12,0.00190249,
2,2.28396e+12,0.00120663,
4,2.28396e+12,0.000641977,
8,2.28396e+12,0.000641713,
16,2.28396e+12,0.000698773,
1,2.28396e+12,0.00191135,
2,2.28396e+12,0.00110016,
4,2.28396e+12,0.00091302,
8,2.28396e+12,0.000482941,
16,2.28396e+12,0.000708153,
1,2.28396e+12,0.00188581,
2,2.28396e+12,0.00110506,
4,2.28396e+12,0.00065423,
8,2.28396e+12,0.000572305,
16,2.28396e+12,0.00068461,
1,2.28396e+12,0.00190259,
2,2.28396e+12,0.00107161,
4,2.28396e+12,0.000633981,
8,2.28396e+12,0.000428503,
16,2.28396e+12,0.000655472,
1,2.28396e+12,0.00191812,
2,2.28396e+12,0.00110333,
4,2.28396e+12,0.000631198,
8,2.28396e+12,0.000564903,
16,2.28396e+12,0.000647943,
1,2.28396e+12,0.00190035,
2,2.28396e+12,0.00122185,
4,2.28396e+12,0.000770742,
8,2.28396e+12,0.000469457,
16,2.28396e+12,0.000661366,
1,2.28396e+12,0.0019086,
2,2.28396e+12,0.0011386,
4,2.28396e+12,0.000623327,
8,2.28396e+12,0.000537094,
16,2.28396e+12,0.000705527,
1,2.28396e+12,0.00191217,
2,2.28396e+12,0.00112213,
4,2.28396e+12,0.000659877,
8,2.28396e+12,0.00040476,
16,2.28396e+12,0.000662258,
1,2.28396e+12,0.00191603,
2,2.28396e+12,0.00120883,
4,2.28396e+12,0.000626737,
8,2.28396e+12,0.000414582,
16,2.28396e+12,0.000707325,
