NumThreads,Result,Time,
1,1.49439e+17,0.531103,
2,1.49439e+17,0.26749,
4,1.49439e+17,0.146797,
8,1.49439e+17,0.0846288,
16,1.49439e+17,0.0477399,
1,1.49439e+17,0.361591,
2,1.49439e+17,0.266974,
4,1.49439e+17,0.148217,
8,1.49439e+17,0.085339,
16,1.49439e+17,0.049133,
1,1.49439e+17,0.488424,
2,1.49439e+17,0.266095,
4,1.49439e+17,0.14835,
8,1.49439e+17,0.0847878,
16,1.49439e+17,0.0475948,
1,1.49439e+17,0.361772,
2,1.49439e+17,0.266051,
4,1.49439e+17,0.145982,
8,1.49439e+17,0.085245,
16,1.49439e+17,0.0480381,
1,1.49439e+17,0.48705,
2,1.49439e+17,0.266756,
4,1.49439e+17,0.1469,
8,1.49439e+17,0.0847428,
16,1.49439e+17,0.0474893,
1,1.49439e+17,0.451888,
2,1.49439e+17,0.266002,
4,1.49439e+17,0.148118,
8,1.49439e+17,0.085346,
16,1.49439e+17,0.0478408,
1,1.49439e+17,0.361619,
2,1.49439e+17,0.266085,
4,1.49439e+17,0.146654,
8,1.49439e+17,0.0853994,
16,1.49439e+17,0.0477715,
1,1.49439e+17,0.487016,
2,1.49439e+17,0.266393,
4,1.49439e+17,0.146627,
8,1.49439e+17,0.085123,
16,1.49439e+17,0.045006,
1,1.49439e+17,0.45683,
2,1.49439e+17,0.267275,
4,1.49439e+17,0.147279,
8,1.49439e+17,0.0846695,
16,1.49439e+17,0.0483532,
1,1.49439e+17,0.355725,
2,1.49439e+17,0.264878,
4,1.49439e+17,0.146999,
8,1.49439e+17,0.0843567,
16,1.49439e+17,0.0482647,
1,1.49439e+17,0.486291,
2,1.49439e+17,0.266324,
4,1.49439e+17,0.147401,
8,1.49439e+17,0.0852953,
16,1.49439e+17,0.0477688,
1,1.49439e+17,0.337911,
2,1.49439e+17,0.266043,
4,1.49439e+17,0.147607,
8,1.49439e+17,0.0851446,
16,1.49439e+17,0.0478016,
1,1.49439e+17,0.48543,
2,1.49439e+17,0.260768,
4,1.49439e+17,0.148137,
8,1.49439e+17,0.0887802,
16,1.49439e+17,0.047925,
1,1.49439e+17,0.37232,
2,1.49439e+17,0.26696,
4,1.49439e+17,0.146893,
8,1.49439e+17,0.084439,
16,1.49439e+17,0.0482053,
1,1.49439e+17,0.343642,
2,1.49439e+17,0.267797,
4,1.49439e+17,0.145542,
8,1.49439e+17,0.0849158,
16,1.49439e+17,0.0476402,
1,1.49439e+17,0.365654,
2,1.49439e+17,0.265186,
4,1.49439e+17,0.147507,
8,1.49439e+17,0.084227,
16,1.49439e+17,0.0412988,
1,1.49439e+17,0.336093,
2,1.49439e+17,0.265834,
4,1.49439e+17,0.146959,
8,1.49439e+17,0.084923,
16,1.49439e+17,0.0475369,
1,1.49439e+17,0.338096,
2,1.49439e+17,0.265866,
4,1.49439e+17,0.147006,
8,1.49439e+17,0.0848653,
16,1.49439e+17,0.0476574,
1,1.49439e+17,0.358377,
2,1.49439e+17,0.265791,
4,1.49439e+17,0.147032,
8,1.49439e+17,0.0846808,
16,1.49439e+17,0.0486163,
1,1.49439e+17,0.347661,
2,1.49439e+17,0.266687,
4,1.49439e+17,0.146545,
8,1.49439e+17,0.0853977,
16,1.49439e+17,0.0479893,
1,1.49439e+17,0.490685,
2,1.49439e+17,0.266498,
4,1.49439e+17,0.146084,
8,1.49439e+17,0.0851774,
16,1.49439e+17,0.0477837,
1,1.49439e+17,0.383363,
2,1.49439e+17,0.266845,
4,1.49439e+17,0.148476,
8,1.49439e+17,0.0855471,
16,1.49439e+17,0.0480413,
1,1.49439e+17,0.486326,
2,1.49439e+17,0.266075,
4,1.49439e+17,0.146218,
8,1.49439e+17,0.0852662,
16,1.49439e+17,0.0485583,
1,1.49439e+17,0.382896,
2,1.49439e+17,0.265757,
4,1.49439e+17,0.145886,
8,1.49439e+17,0.0851642,
16,1.49439e+17,0.0486079,
1,1.49439e+17,0.502089,
2,1.49439e+17,0.267422,
4,1.49439e+17,0.148605,
8,1.49439e+17,0.0853696,
16,1.49439e+17,0.0477103,
1,1.49439e+17,0.344522,
2,1.49439e+17,0.265746,
4,1.49439e+17,0.146398,
8,1.49439e+17,0.0849794,
16,1.49439e+17,0.0490518,
1,1.49439e+17,0.346056,
2,1.49439e+17,0.266404,
4,1.49439e+17,0.146688,
8,1.49439e+17,0.0847275,
16,1.49439e+17,0.0476216,
1,1.49439e+17,0.348338,
2,1.49439e+17,0.259731,
4,1.49439e+17,0.145939,
8,1.49439e+17,0.0853037,
16,1.49439e+17,0.0477122,
1,1.49439e+17,0.365478,
2,1.49439e+17,0.265012,
4,1.49439e+17,0.148838,
8,1.49439e+17,0.0851033,
16,1.49439e+17,0.0478018,
1,1.49439e+17,0.485696,
2,1.49439e+17,0.265763,
4,1.49439e+17,0.147759,
8,1.49439e+17,0.0851447,
16,1.49439e+17,0.0479402,
1,1.49439e+17,0.456416,
2,1.49439e+17,0.265007,
4,1.49439e+17,0.145877,
8,1.49439e+17,0.085471,
16,1.49439e+17,0.0486317,
1,1.49439e+17,0.356742,
2,1.49439e+17,0.26475,
4,1.49439e+17,0.146924,
8,1.49439e+17,0.0842075,
16,1.49439e+17,0.0481766,
1,1.49439e+17,0.347504,
2,1.49439e+17,0.266469,
4,1.49439e+17,0.147309,
8,1.49439e+17,0.0882952,
16,1.49439e+17,0.047832,
1,1.49439e+17,0.352326,
2,1.49439e+17,0.266688,
4,1.49439e+17,0.147289,
8,1.49439e+17,0.0860126,
16,1.49439e+17,0.0478338,
1,1.49439e+17,0.358069,
2,1.49439e+17,0.265493,
4,1.49439e+17,0.146004,
8,1.49439e+17,0.084596,
16,1.49439e+17,0.0483137,
1,1.49439e+17,0.344696,
2,1.49439e+17,0.265417,
4,1.49439e+17,0.14693,
8,1.49439e+17,0.0850008,
16,1.49439e+17,0.0477759,
1,1.49439e+17,0.356105,
2,1.49439e+17,0.270031,
4,1.49439e+17,0.145646,
8,1.49439e+17,0.0849828,
16,1.49439e+17,0.0486723,
1,1.49439e+17,0.368956,
2,1.49439e+17,0.266304,
4,1.49439e+17,0.14785,
8,1.49439e+17,0.0849648,
16,1.49439e+17,0.0476217,
1,1.49439e+17,0.486059,
2,1.49439e+17,0.265274,
4,1.49439e+17,0.154718,
8,1.49439e+17,0.0841621,
