Num Threads,Result,Time,1,1.49439e+17,2.29443,
2,1.49439e+17,1.26731,
4,1.49439e+17,0.74982,
8,1.49439e+17,0.429293,
16,1.49439e+17,0.279519,
1,1.49439e+17,2.10301,
2,1.49439e+17,1.25646,
4,1.49439e+17,0.752478,
8,1.49439e+17,0.403145,
16,1.49439e+17,0.224782,
1,1.49439e+17,2.27547,
2,1.49439e+17,1.27375,
4,1.49439e+17,0.748529,
8,1.49439e+17,0.405874,
16,1.49439e+17,0.350989,
1,1.49439e+17,2.10162,
2,1.49439e+17,1.24138,
4,1.49439e+17,0.731553,
8,1.49439e+17,0.401009,
16,1.49439e+17,0.218074,
1,1.49439e+17,2.09397,
2,1.49439e+17,1.30095,
4,1.49439e+17,0.763323,
8,1.49439e+17,0.40193,
16,1.49439e+17,0.248283,
1,1.49439e+17,2.35398,
2,1.49439e+17,1.24128,
4,1.49439e+17,0.749513,
8,1.49439e+17,0.501009,
16,1.49439e+17,0.265121,
1,1.49439e+17,2.35631,
2,1.49439e+17,1.25398,
4,1.49439e+17,0.783544,
8,1.49439e+17,0.399619,
16,1.49439e+17,0.286275,
1,1.49439e+17,2.1284,
2,1.49439e+17,1.10742,
4,1.49439e+17,0.741105,
8,1.49439e+17,0.402136,
16,1.49439e+17,0.217165,
1,1.49439e+17,2.09401,
2,1.49439e+17,1.24221,
4,1.49439e+17,0.729568,
8,1.49439e+17,0.399741,
16,1.49439e+17,0.219898,
1,1.49439e+17,2.09067,
2,1.49439e+17,1.25056,
4,1.49439e+17,0.738551,
8,1.49439e+17,0.403819,
16,1.49439e+17,0.21557,
1,1.49439e+17,2.09372,
2,1.49439e+17,1.24573,
4,1.49439e+17,0.731253,
8,1.49439e+17,0.40269,
16,1.49439e+17,0.321019,
1,1.49439e+17,2.34865,
2,1.49439e+17,1.09913,
4,1.49439e+17,0.73706,
8,1.49439e+17,0.403132,
16,1.49439e+17,0.217798,
1,1.49439e+17,2.0922,
2,1.49439e+17,1.26298,
4,1.49439e+17,0.727244,
8,1.49439e+17,0.400452,
16,1.49439e+17,0.219326,
1,1.49439e+17,2.14467,
2,1.49439e+17,1.23959,
4,1.49439e+17,0.726534,
8,1.49439e+17,0.405822,
16,1.49439e+17,0.268454,
1,1.49439e+17,2.30901,
2,1.49439e+17,1.25047,
4,1.49439e+17,0.730194,
8,1.49439e+17,0.398523,
16,1.49439e+17,0.222339,
1,1.49439e+17,2.09604,
2,1.49439e+17,1.24122,
4,1.49439e+17,0.738956,
8,1.49439e+17,0.403464,
16,1.49439e+17,0.220707,
1,1.49439e+17,2.22129,
2,1.49439e+17,1.25311,
4,1.49439e+17,0.739527,
8,1.49439e+17,0.445021,
16,1.49439e+17,0.310924,
1,1.49439e+17,2.15917,
2,1.49439e+17,1.24184,
4,1.49439e+17,0.75222,
8,1.49439e+17,0.402764,
16,1.49439e+17,0.216389,
1,1.49439e+17,2.29247,
2,1.49439e+17,1.24336,
4,1.49439e+17,0.73978,
8,1.49439e+17,0.402218,
16,1.49439e+17,0.312501,
1,1.49439e+17,2.20634,
2,1.49439e+17,1.24079,
4,1.49439e+17,0.738367,
8,1.49439e+17,0.404503,
16,1.49439e+17,0.329585,
1,1.49439e+17,2.1625,
2,1.49439e+17,1.26634,
4,1.49439e+17,0.738645,
8,1.49439e+17,0.400219,
16,1.49439e+17,0.217574,
1,1.49439e+17,2.13447,
2,1.49439e+17,1.25306,
4,1.49439e+17,0.749538,
8,1.49439e+17,0.403781,
16,1.49439e+17,0.315289,
1,1.49439e+17,2.30497,
2,1.49439e+17,1.25421,
4,1.49439e+17,0.742335,
8,1.49439e+17,0.401181,
16,1.49439e+17,0.221102,
1,1.49439e+17,2.09231,
2,1.49439e+17,1.24956,
4,1.49439e+17,0.724367,
8,1.49439e+17,0.407387,
16,1.49439e+17,0.219434,
1,1.49439e+17,2.29184,
2,1.49439e+17,1.24695,
4,1.49439e+17,0.743661,
8,1.49439e+17,0.403761,
16,1.49439e+17,0.219114,
1,1.49439e+17,2.13622,
2,1.49439e+17,1.2436,
4,1.49439e+17,0.739541,
8,1.49439e+17,0.400684,
16,1.49439e+17,0.217141,
1,1.49439e+17,2.35845,
2,1.49439e+17,1.24074,
4,1.49439e+17,0.751911,
8,1.49439e+17,0.407026,
16,1.49439e+17,0.285629,
1,1.49439e+17,2.1434,
2,1.49439e+17,1.24983,
4,1.49439e+17,0.742483,
8,1.49439e+17,0.400896,
16,1.49439e+17,0.219653,
1,1.49439e+17,2.09863,
2,1.49439e+17,1.24976,
4,1.49439e+17,0.739155,
8,1.49439e+17,0.40353,
16,1.49439e+17,0.277715,
1,1.49439e+17,2.12729,
2,1.49439e+17,1.09051,
4,1.49439e+17,0.736299,
8,1.49439e+17,0.403319,
16,1.49439e+17,0.339692,
1,1.49439e+17,2.15006,
2,1.49439e+17,1.24479,
4,1.49439e+17,0.743588,
8,1.49439e+17,0.403616,
16,1.49439e+17,0.291857,
1,1.49439e+17,2.28979,
2,1.49439e+17,1.30875,
4,1.49439e+17,0.741528,
8,1.49439e+17,0.440712,
16,1.49439e+17,0.319253,
1,1.49439e+17,2.32048,
2,1.49439e+17,1.29914,
4,1.49439e+17,0.734209,
8,1.49439e+17,0.403277,
16,1.49439e+17,0.334647,
1,1.49439e+17,2.26706,
2,1.49439e+17,1.20867,
4,1.49439e+17,0.734303,
8,1.49439e+17,0.453589,
16,1.49439e+17,0.380893,
1,1.49439e+17,2.13392,
2,1.49439e+17,1.32644,
4,1.49439e+17,0.729659,
8,1.49439e+17,0.594098,
16,1.49439e+17,0.384437,
1,1.49439e+17,2.22277,
2,1.49439e+17,1.21834,
4,1.49439e+17,0.592944,
8,1.49439e+17,0.403191,
16,1.49439e+17,0.287695,
1,1.49439e+17,2.2788,
2,1.49439e+17,1.2573,
4,1.49439e+17,0.725665,
8,1.49439e+17,0.402717,
16,1.49439e+17,0.220784,
1,1.49439e+17,2.23514,
2,1.49439e+17,1.26118,
4,1.49439e+17,0.736714,
8,1.49439e+17,0.402443,
16,1.49439e+17,0.264538,
1,1.49439e+17,2.27506,
2,1.49439e+17,1.29068,
4,1.49439e+17,0.749494,
8,1.49439e+17,0.406113,
16,1.49439e+17,0.301794,
1,1.49439e+17,2.30764,
2,1.49439e+17,1.29727,
4,1.49439e+17,0.736826,
8,1.49439e+17,0.419908,
16,1.49439e+17,0.337144,
1,1.49439e+17,2.14724,
