NumThreads,Result,Time,
1,1.49439e+17,2.14148,
2,1.49439e+17,1.28342,
4,1.49439e+17,0.761681,
8,1.49439e+17,0.404875,
16,1.49439e+17,0.216388,
1,1.49439e+17,2.14223,
2,1.49439e+17,1.27743,
4,1.49439e+17,0.74113,
8,1.49439e+17,0.409997,
16,1.49439e+17,0.219361,
1,1.49439e+17,2.20327,
2,1.49439e+17,1.27816,
4,1.49439e+17,0.741745,
8,1.49439e+17,0.40905,
16,1.49439e+17,0.221144,
1,1.49439e+17,2.14322,
2,1.49439e+17,1.30127,
4,1.49439e+17,0.750062,
8,1.49439e+17,0.411004,
16,1.49439e+17,0.219186,
1,1.49439e+17,2.14694,
2,1.49439e+17,1.40518,
4,1.49439e+17,0.847586,
8,1.49439e+17,0.408702,
16,1.49439e+17,0.21944,
1,1.49439e+17,2.14588,
2,1.49439e+17,1.26991,
4,1.49439e+17,0.746107,
8,1.49439e+17,0.405058,
16,1.49439e+17,0.219436,
1,1.49439e+17,2.14553,
2,1.49439e+17,1.29252,
4,1.49439e+17,0.744964,
8,1.49439e+17,0.404117,
16,1.49439e+17,0.219618,
1,1.49439e+17,2.16847,
2,1.49439e+17,1.2669,
4,1.49439e+17,0.754978,
8,1.49439e+17,0.406427,
16,1.49439e+17,0.21911,
1,1.49439e+17,2.20481,
2,1.49439e+17,1.27073,
4,1.49439e+17,0.742496,
8,1.49439e+17,0.404859,
16,1.49439e+17,0.218655,
1,1.49439e+17,2.16456,
2,1.49439e+17,1.30505,
4,1.49439e+17,0.739559,
8,1.49439e+17,0.410313,
16,1.49439e+17,0.218283,
1,1.49439e+17,2.14346,
2,1.49439e+17,1.28567,
4,1.49439e+17,0.739211,
8,1.49439e+17,0.405549,
16,1.49439e+17,0.219636,
1,1.49439e+17,2.24575,
2,1.49439e+17,1.28939,
4,1.49439e+17,0.740595,
8,1.49439e+17,0.410553,
16,1.49439e+17,0.218213,
1,1.49439e+17,2.2047,
2,1.49439e+17,1.28167,
4,1.49439e+17,0.746193,
8,1.49439e+17,0.404798,
16,1.49439e+17,0.218672,
1,1.49439e+17,2.18899,
2,1.49439e+17,1.2983,
4,1.49439e+17,0.749498,
8,1.49439e+17,0.407313,
16,1.49439e+17,0.220338,
1,1.49439e+17,2.14312,
2,1.49439e+17,1.31144,
4,1.49439e+17,0.76856,
8,1.49439e+17,0.416079,
16,1.49439e+17,0.222664,
1,1.49439e+17,2.14481,
2,1.49439e+17,1.28537,
4,1.49439e+17,0.742288,
8,1.49439e+17,0.403968,
16,1.49439e+17,0.220793,
1,1.49439e+17,2.20657,
2,1.49439e+17,1.29512,
4,1.49439e+17,0.766681,
8,1.49439e+17,0.408023,
16,1.49439e+17,0.219285,
1,1.49439e+17,2.14374,
2,1.49439e+17,1.28014,
4,1.49439e+17,0.742206,
8,1.49439e+17,0.406772,
16,1.49439e+17,0.21722,
1,1.49439e+17,2.20166,
2,1.49439e+17,1.27681,
4,1.49439e+17,0.753703,
8,1.49439e+17,0.411369,
16,1.49439e+17,0.219375,
1,1.49439e+17,2.14424,
2,1.49439e+17,1.2797,
4,1.49439e+17,0.746151,
8,1.49439e+17,0.405239,
