NumThreads,Result,Time,
1,2.28396e+12,0.000503659,
2,2.28396e+12,0.000424406,
4,2.28396e+12,0.000360887,
8,2.28396e+12,0.000226922,
16,2.28396e+12,0.000550402,
1,2.28396e+12,0.000503624,
2,2.28396e+12,0.000429768,
4,2.28396e+12,0.000424432,
8,2.28396e+12,0.000266666,
16,2.28396e+12,0.000735555,
1,2.28396e+12,0.000516227,
2,2.28396e+12,0.000354972,
4,2.28396e+12,0.000279961,
8,2.28396e+12,0.000364583,
16,2.28396e+12,0.000568843,
1,2.28396e+12,0.000503417,
2,2.28396e+12,0.000354063,
4,2.28396e+12,0.000274243,
8,2.28396e+12,0.00022766,
16,2.28396e+12,0.00060018,
1,2.28396e+12,0.000522725,
2,2.28396e+12,0.000354705,
4,2.28396e+12,0.000268461,
8,2.28396e+12,0.000230141,
16,2.28396e+12,0.000545427,
1,2.28396e+12,0.000501603,
2,2.28396e+12,0.000356648,
4,2.28396e+12,0.00037571,
8,2.28396e+12,0.00035811,
16,2.28396e+12,0.000530567,
1,2.28396e+12,0.000503069,
2,2.28396e+12,0.00035372,
4,2.28396e+12,0.000420123,
8,2.28396e+12,0.00021589,
16,2.28396e+12,0.000526138,
1,2.28396e+12,0.000502383,
2,2.28396e+12,0.000355188,
4,2.28396e+12,0.000405315,
8,2.28396e+12,0.000238171,
16,2.28396e+12,0.000544932,
1,2.28396e+12,0.000504505,
2,2.28396e+12,0.000382639,
4,2.28396e+12,0.000420514,
8,2.28396e+12,0.000270043,
16,2.28396e+12,0.00054461,
1,2.28396e+12,0.00050281,
2,2.28396e+12,0.000354474,
4,2.28396e+12,0.000432936,
8,2.28396e+12,0.000252347,
16,2.28396e+12,0.000567516,
1,2.28396e+12,0.000504514,
2,2.28396e+12,0.000540243,
4,2.28396e+12,0.000276851,
8,2.28396e+12,0.000376033,
16,2.28396e+12,0.000530705,
1,2.28396e+12,0.000526819,
2,2.28396e+12,0.000365186,
4,2.28396e+12,0.000270691,
8,2.28396e+12,0.000271887,
16,2.28396e+12,0.00051461,
1,2.28396e+12,0.000502165,
2,2.28396e+12,0.000514651,
4,2.28396e+12,0.000416312,
8,2.28396e+12,0.000236124,
16,2.28396e+12,0.000512293,
1,2.28396e+12,0.00050102,
2,2.28396e+12,0.000400495,
4,2.28396e+12,0.000348868,
8,2.28396e+12,0.000228327,
16,2.28396e+12,0.000527389,
1,2.28396e+12,0.00050143,
2,2.28396e+12,0.000362381,
4,2.28396e+12,0.000277923,
8,2.28396e+12,0.00037525,
16,2.28396e+12,0.000551343,
1,2.28396e+12,0.000501722,
2,2.28396e+12,0.000362145,
4,2.28396e+12,0.000263071,
8,2.28396e+12,0.000230109,
16,2.28396e+12,0.000519818,
1,2.28396e+12,0.000502121,
2,2.28396e+12,0.000506299,
4,2.28396e+12,0.000288654,
8,2.28396e+12,0.000358596,
16,2.28396e+12,0.000565322,
1,2.28396e+12,0.000502352,
2,2.28396e+12,0.00039489,
4,2.28396e+12,0.000270966,
8,2.28396e+12,0.00036742,
16,2.28396e+12,0.000483392,
1,2.28396e+12,0.000503032,
2,2.28396e+12,0.000352617,
4,2.28396e+12,0.000284031,
8,2.28396e+12,0.000253025,
16,2.28396e+12,0.000579599,
1,2.28396e+12,0.000529701,
2,2.28396e+12,0.000364413,
4,2.28396e+12,0.000266541,
8,2.28396e+12,0.000258414,
16,2.28396e+12,0.000597388,
1,2.28396e+12,0.000502102,
2,2.28396e+12,0.000375859,
4,2.28396e+12,0.000271432,
8,2.28396e+12,0.000237472,
16,2.28396e+12,0.00055147,
1,2.28396e+12,0.000501731,
2,2.28396e+12,0.000354709,
4,2.28396e+12,0.000255549,
8,2.28396e+12,0.000369461,
16,2.28396e+12,0.000604473,
1,2.28396e+12,0.000504384,
2,2.28396e+12,0.000484658,
