NumThreads,Result,Time,
4,1.49439e+17,0.210454,
8,1.49439e+17,0.128728,
16,1.49439e+17,0.11124,
1,1.49439e+17,0.745239,
2,1.49439e+17,0.391496,
4,1.49439e+17,0.2228,
8,1.49439e+17,0.122811,
16,1.49439e+17,0.108912,
1,1.49439e+17,0.655144,
2,1.49439e+17,0.390965,
4,1.49439e+17,0.211397,
8,1.49439e+17,0.153308,
16,1.49439e+17,0.121215,
1,1.49439e+17,0.515563,
2,1.49439e+17,0.388832,
4,1.49439e+17,0.220547,
8,1.49439e+17,0.124371,
16,1.49439e+17,0.127136,
1,1.49439e+17,0.656893,
2,1.49439e+17,0.3892,
4,1.49439e+17,0.223836,
8,1.49439e+17,0.123769,
16,1.49439e+17,0.12577,
1,1.49439e+17,0.552852,
2,1.49439e+17,0.390422,
4,1.49439e+17,0.223319,
8,1.49439e+17,0.123118,
16,1.49439e+17,0.12611,
1,1.49439e+17,0.708299,
2,1.49439e+17,0.389482,
4,1.49439e+17,0.210797,
8,1.49439e+17,0.129195,
16,1.49439e+17,0.12409,
1,1.49439e+17,0.709085,
2,1.49439e+17,0.390489,
4,1.49439e+17,0.209917,
8,1.49439e+17,0.12938,
16,1.49439e+17,0.0821882,
1,1.49439e+17,0.514422,
2,1.49439e+17,0.388819,
4,1.49439e+17,0.21085,
8,1.49439e+17,0.128718,
16,1.49439e+17,0.126094,
1,1.49439e+17,0.748539,
2,1.49439e+17,0.391701,
4,1.49439e+17,0.211064,
8,1.49439e+17,0.129702,
16,1.49439e+17,0.126125,
1,1.49439e+17,0.705396,
2,1.49439e+17,0.391242,
4,1.49439e+17,0.212114,
8,1.49439e+17,0.13305,
16,1.49439e+17,0.105108,
1,1.49439e+17,0.646185,
2,1.49439e+17,0.385357,
4,1.49439e+17,0.212584,
8,1.49439e+17,0.122142,
16,1.49439e+17,0.115882,
1,1.49439e+17,0.670812,
2,1.49439e+17,0.389836,
4,1.49439e+17,0.212057,
8,1.49439e+17,0.19322,
16,1.49439e+17,0.106921,
1,1.49439e+17,0.722542,
2,1.49439e+17,0.389564,
4,1.49439e+17,0.212092,
8,1.49439e+17,0.134766,
16,1.49439e+17,0.0962115,
1,1.49439e+17,0.674789,
2,1.49439e+17,0.390573,
4,1.49439e+17,0.225963,
8,1.49439e+17,0.122271,
16,1.49439e+17,0.123056,
