Num Threads,Result,Time,1,8.07964e+11,0.100314,
2,8.07964e+11,0.0585008,
4,8.07964e+11,0.0342799,
8,8.07964e+11,0.0186959,
16,8.07964e+11,0.0123405,
1,8.07964e+11,0.090114,
2,8.07964e+11,0.0579167,
4,8.07964e+11,0.0343313,
8,8.07964e+11,0.0198956,
16,8.07964e+11,0.01289,
1,8.07964e+11,0.0772141,
2,8.07964e+11,0.0572138,
4,8.07964e+11,0.0323372,
8,8.07964e+11,0.0171102,
16,8.07964e+11,0.0197003,
1,8.07964e+11,0.0867455,
2,8.07964e+11,0.0580725,
4,8.07964e+11,0.0341292,
8,8.07964e+11,0.0197682,
16,8.07964e+11,0.0129711,
1,8.07964e+11,0.10023,
2,8.07964e+11,0.0568712,
4,8.07964e+11,0.0339415,
8,8.07964e+11,0.0173948,
16,8.07964e+11,0.0156344,
1,8.07964e+11,0.100267,
2,8.07964e+11,0.0589231,
4,8.07964e+11,0.032948,
8,8.07964e+11,0.0205445,
16,8.07964e+11,0.0154117,
1,8.07964e+11,0.0778446,
2,8.07964e+11,0.0573766,
4,8.07964e+11,0.0322826,
8,8.07964e+11,0.020076,
16,8.07964e+11,0.0176519,
1,8.07964e+11,0.0981262,
2,8.07964e+11,0.0580432,
4,8.07964e+11,0.0343554,
8,8.07964e+11,0.0204677,
16,8.07964e+11,0.022762,
1,8.07964e+11,0.0970667,
2,8.07964e+11,0.0587585,
4,8.07964e+11,0.0325039,
8,8.07964e+11,0.0199854,
16,8.07964e+11,0.0159489,
1,8.07964e+11,0.0890962,
2,8.07964e+11,0.0588561,
4,8.07964e+11,0.0328015,
8,8.07964e+11,0.0201086,
16,8.07964e+11,0.0129071,
1,8.07964e+11,0.0982645,
2,8.07964e+11,0.0580139,
4,8.07964e+11,0.0345133,
8,8.07964e+11,0.0203546,
16,8.07964e+11,0.01582,
1,8.07964e+11,0.0955436,
2,8.07964e+11,0.0583502,
4,8.07964e+11,0.0331477,
8,8.07964e+11,0.0200245,
16,8.07964e+11,0.0198691,
1,8.07964e+11,0.0903199,
2,8.07964e+11,0.0575418,
4,8.07964e+11,0.0329038,
8,8.07964e+11,0.0202782,
16,8.07964e+11,0.0164774,
1,8.07964e+11,0.086962,
2,8.07964e+11,0.0579598,
4,8.07964e+11,0.0340022,
8,8.07964e+11,0.0204043,
16,8.07964e+11,0.0194665,
1,8.07964e+11,0.0901207,
2,8.07964e+11,0.0573256,
4,8.07964e+11,0.0323474,
8,8.07964e+11,0.0175666,
16,8.07964e+11,0.0198126,
1,8.07964e+11,0.0935886,
2,8.07964e+11,0.0582363,
4,8.07964e+11,0.0343822,
8,8.07964e+11,0.0212831,
16,8.07964e+11,0.0125558,
1,8.07964e+11,0.0898976,
2,8.07964e+11,0.0581397,
4,8.07964e+11,0.034051,
8,8.07964e+11,0.0198344,
16,8.07964e+11,0.0169268,
1,8.07964e+11,0.0862377,
2,8.07964e+11,0.0575068,
4,8.07964e+11,0.0329239,
8,8.07964e+11,0.020305,
16,8.07964e+11,0.0181301,
1,8.07964e+11,0.0891661,
