NumThreads,Result,Time,
16,1.49439e+17,0.119606,
1,1.49439e+17,0.863483,
2,1.49439e+17,0.539101,
4,1.49439e+17,0.286408,
8,1.49439e+17,0.163006,
16,1.49439e+17,0.150672,
1,1.49439e+17,0.759642,
2,1.49439e+17,0.539008,
4,1.49439e+17,0.303588,
8,1.49439e+17,0.209905,
16,1.49439e+17,0.134023,
1,1.49439e+17,0.977534,
2,1.49439e+17,0.539384,
4,1.49439e+17,0.315499,
8,1.49439e+17,0.159289,
16,1.49439e+17,0.0973272,
1,1.49439e+17,0.765428,
2,1.49439e+17,0.539557,
4,1.49439e+17,0.2999,
8,1.49439e+17,0.211114,
16,1.49439e+17,0.134827,
1,1.49439e+17,0.939542,
2,1.49439e+17,0.539108,
4,1.49439e+17,0.30377,
8,1.49439e+17,0.1602,
16,1.49439e+17,0.156396,
1,1.49439e+17,0.813122,
2,1.49439e+17,0.539205,
4,1.49439e+17,0.301885,
8,1.49439e+17,0.201332,
16,1.49439e+17,0.160793,
