Graph,NumThreads,Time,NumColors,
coPapersDBLP.mtx,1,0.0552203,337
coPapersDBLP.mtx,2,0.0722481,337
coPapersDBLP.mtx,4,0.0895439,337
coPapersDBLP.mtx,8,0.0725612,337
coPapersDBLP.mtx,16,0.0573137,337
coPapersDBLP.mtx,1,0.0554796,337
coPapersDBLP.mtx,2,0.103473,337
coPapersDBLP.mtx,4,0.0922622,337
coPapersDBLP.mtx,8,0.0847208,337
coPapersDBLP.mtx,16,0.0456253,337
coPapersDBLP.mtx,1,0.0542421,337
coPapersDBLP.mtx,2,0.0713331,337
coPapersDBLP.mtx,4,0.0895144,337
coPapersDBLP.mtx,8,0.0656418,337
coPapersDBLP.mtx,16,0.0443405,337
coPapersDBLP.mtx,1,0.0548591,337
coPapersDBLP.mtx,2,0.103604,337
coPapersDBLP.mtx,4,0.0961813,337
coPapersDBLP.mtx,8,0.101442,337
coPapersDBLP.mtx,16,0.0563984,337
coPapersDBLP.mtx,1,0.0540854,337
coPapersDBLP.mtx,2,0.103026,337
coPapersDBLP.mtx,4,0.0951819,337
coPapersDBLP.mtx,8,0.0660399,337
coPapersDBLP.mtx,16,0.0564889,337
coPapersDBLP.mtx,1,0.0558962,337
coPapersDBLP.mtx,2,0.102816,337
coPapersDBLP.mtx,4,0.0902682,337
coPapersDBLP.mtx,8,0.0835641,337
coPapersDBLP.mtx,16,0.0459083,337
coPapersDBLP.mtx,1,0.0565026,337
coPapersDBLP.mtx,2,0.102991,337
coPapersDBLP.mtx,4,0.0946609,337
coPapersDBLP.mtx,8,0.0673785,337
coPapersDBLP.mtx,16,0.0387358,337
coPapersDBLP.mtx,1,0.0566196,337
coPapersDBLP.mtx,2,0.103231,337
coPapersDBLP.mtx,4,0.0896391,337
coPapersDBLP.mtx,8,0.0851785,337
coPapersDBLP.mtx,16,0.0431365,337
coPapersDBLP.mtx,1,0.0577676,337
coPapersDBLP.mtx,2,0.102632,337
coPapersDBLP.mtx,4,0.0944199,337
coPapersDBLP.mtx,8,0.0655458,337
coPapersDBLP.mtx,16,0.0559555,337
coPapersDBLP.mtx,1,0.055703,337
coPapersDBLP.mtx,2,0.103244,337
coPapersDBLP.mtx,4,0.0930552,337
coPapersDBLP.mtx,8,0.0662212,337
coPapersDBLP.mtx,16,0.0668192,337
rmat-b.mtx,1,2.07768,85
rmat-b.mtx,2,4.06656,85
rmat-b.mtx,4,2.78597,88
rmat-b.mtx,8,2.15069,89
rmat-b.mtx,16,1.59022,92
rmat-b.mtx,1,2.35069,85
rmat-b.mtx,2,2.8647,85
rmat-b.mtx,4,3.28146,89
rmat-b.mtx,8,2.17412,91
rmat-b.mtx,16,1.69861,93
rmat-b.mtx,1,2.06466,85
rmat-b.mtx,2,3.70057,84
rmat-b.mtx,4,2.79678,88
rmat-b.mtx,8,2.18805,92
rmat-b.mtx,16,1.4158,94
rmat-b.mtx,1,2.20374,85
rmat-b.mtx,2,3.89945,86
rmat-b.mtx,4,2.82209,87
rmat-b.mtx,8,2.20762,89
rmat-b.mtx,16,1.57924,93
rmat-b.mtx,1,2.3865,85
rmat-b.mtx,2,4.41195,86
rmat-b.mtx,4,2.94126,88
rmat-b.mtx,8,2.03241,89
rmat-b.mtx,16,1.45619,94
rmat-b.mtx,1,2.19475,85
rmat-b.mtx,2,4.15873,85
rmat-b.mtx,4,2.8767,87
rmat-b.mtx,8,2.2751,91
rmat-b.mtx,16,1.56274,93
rmat-b.mtx,1,2.63615,85
rmat-b.mtx,2,4.29657,84
rmat-b.mtx,4,2.9944,87
rmat-b.mtx,8,2.29287,91
rmat-b.mtx,16,1.63066,95
rmat-b.mtx,1,2.83078,85
rmat-b.mtx,2,5.99941,85
rmat-b.mtx,4,3.84864,88
rmat-b.mtx,8,2.51762,91
rmat-b.mtx,16,1.8685,95
rmat-b.mtx,1,2.36979,85
rmat-b.mtx,2,4.48713,84
rmat-b.mtx,4,2.98751,88
rmat-b.mtx,8,2.5068,90
rmat-b.mtx,16,2.03846,95
rmat-b.mtx,1,4.39951,85
rmat-b.mtx,2,8.18193,86
rmat-b.mtx,4,5.88835,90
rmat-b.mtx,8,3.26747,95
rmat-b.mtx,16,1.94012,97
rmat-er.mtx,1,3.25022,11
rmat-er.mtx,2,4.96841,11
rmat-er.mtx,4,2.88829,11
rmat-er.mtx,8,1.58194,11
rmat-er.mtx,16,0.917224,11
rmat-er.mtx,1,4.16981,11
rmat-er.mtx,2,6.59618,12
rmat-er.mtx,4,3.56957,11
rmat-er.mtx,8,1.77225,11
rmat-er.mtx,16,1.16518,11
rmat-er.mtx,1,3.12945,11
rmat-er.mtx,2,4.98074,11
rmat-er.mtx,4,2.82657,11
rmat-er.mtx,8,1.52288,11
rmat-er.mtx,16,1.06211,11
rmat-er.mtx,1,3.10094,11
rmat-er.mtx,2,4.95718,12
rmat-er.mtx,4,2.91221,11
rmat-er.mtx,8,1.53785,11
rmat-er.mtx,16,1.03527,11
rmat-er.mtx,1,3.31554,11
rmat-er.mtx,2,5.34126,11
rmat-er.mtx,4,2.99492,11
rmat-er.mtx,8,1.60007,11
rmat-er.mtx,16,1.41019,11
rmat-er.mtx,1,3.22136,11
rmat-er.mtx,2,4.98528,12
rmat-er.mtx,4,2.6942,11
rmat-er.mtx,8,1.45413,11
rmat-er.mtx,16,0.954348,11
rmat-er.mtx,1,3.00204,11
rmat-er.mtx,2,4.93126,12
rmat-er.mtx,4,2.82361,11
rmat-er.mtx,8,1.80089,11
rmat-er.mtx,16,0.942613,11
rmat-er.mtx,1,3.15925,11
rmat-er.mtx,2,4.74982,11
rmat-er.mtx,4,2.73763,11
rmat-er.mtx,8,1.53588,11
rmat-er.mtx,16,1.01302,11
rmat-er.mtx,1,3.9875,11
rmat-er.mtx,2,5.25177,11
rmat-er.mtx,4,2.81052,12
rmat-er.mtx,8,1.50286,11
rmat-er.mtx,16,1.05739,12
rmat-er.mtx,1,4.14423,11
rmat-er.mtx,2,4.38747,11
rmat-er.mtx,4,3.51251,11
rmat-er.mtx,8,1.9566,11
rmat-er.mtx,16,1.10466,11
europe_osm.mtx,1,1.6119,5
europe_osm.mtx,2,1.95634,5
europe_osm.mtx,4,0.994868,5
europe_osm.mtx,8,0.539928,5
europe_osm.mtx,16,0.646415,5
europe_osm.mtx,1,0.990931,5
europe_osm.mtx,2,1.07536,5
europe_osm.mtx,4,0.751142,5
europe_osm.mtx,8,0.450968,5
europe_osm.mtx,16,0.47217,5
europe_osm.mtx,1,0.986651,5
europe_osm.mtx,2,1.07656,5
europe_osm.mtx,4,1.05819,5
europe_osm.mtx,8,0.670147,5
europe_osm.mtx,16,0.58674,5
europe_osm.mtx,1,0.978276,5
europe_osm.mtx,2,1.05431,5
