Graph,NumThreads,Time,NumColors,
coPapersDBLP.mtx,1,0.0797862,337
coPapersDBLP.mtx,2,0.18191,337
coPapersDBLP.mtx,4,0.145852,337
coPapersDBLP.mtx,8,0.0764132,336
coPapersDBLP.mtx,16,0.0635266,337
coPapersDBLP.mtx,1,0.0833859,337
coPapersDBLP.mtx,2,0.124892,337
coPapersDBLP.mtx,4,0.101965,337
coPapersDBLP.mtx,8,0.0650859,336
coPapersDBLP.mtx,16,0.0961407,337
coPapersDBLP.mtx,1,0.0818481,337
coPapersDBLP.mtx,2,0.185152,337
coPapersDBLP.mtx,4,0.154102,336
coPapersDBLP.mtx,8,0.104423,336
coPapersDBLP.mtx,16,0.0665727,337
coPapersDBLP.mtx,1,0.078613,337
coPapersDBLP.mtx,2,0.126383,337
coPapersDBLP.mtx,4,0.112661,337
coPapersDBLP.mtx,8,0.108227,336
coPapersDBLP.mtx,16,0.101314,337
coPapersDBLP.mtx,1,0.0801287,337
coPapersDBLP.mtx,2,0.241274,337
coPapersDBLP.mtx,4,0.202822,336
coPapersDBLP.mtx,8,0.124522,336
coPapersDBLP.mtx,16,0.0938502,337
coPapersDBLP.mtx,1,0.0802512,337
coPapersDBLP.mtx,2,0.187624,337
coPapersDBLP.mtx,4,0.146408,336
coPapersDBLP.mtx,8,0.0935576,336
coPapersDBLP.mtx,16,0.0879311,337
coPapersDBLP.mtx,1,0.0803239,337
coPapersDBLP.mtx,2,0.111386,337
coPapersDBLP.mtx,4,0.162191,336
coPapersDBLP.mtx,8,0.144526,336
coPapersDBLP.mtx,16,0.0691002,337
coPapersDBLP.mtx,1,0.124174,337
coPapersDBLP.mtx,2,0.276726,337
coPapersDBLP.mtx,4,0.161128,336
coPapersDBLP.mtx,8,0.12718,336
coPapersDBLP.mtx,16,0.0874798,337
coPapersDBLP.mtx,1,0.115355,337
coPapersDBLP.mtx,2,0.354476,337
coPapersDBLP.mtx,4,0.234682,336
coPapersDBLP.mtx,8,0.122674,336
coPapersDBLP.mtx,16,0.100603,337
coPapersDBLP.mtx,1,0.130099,337
coPapersDBLP.mtx,2,0.226994,337
coPapersDBLP.mtx,4,0.180952,336
coPapersDBLP.mtx,8,0.158297,337
coPapersDBLP.mtx,16,0.0922709,337
rmat-b.mtx,1,1.99682,85
rmat-b.mtx,2,4.13464,84
rmat-b.mtx,4,3.01705,87
rmat-b.mtx,8,2.21622,90
rmat-b.mtx,16,1.87343,93
rmat-b.mtx,1,1.97413,85
rmat-b.mtx,2,4.3898,85
rmat-b.mtx,4,2.95561,86
rmat-b.mtx,8,2.08177,90
rmat-b.mtx,16,1.66507,92
rmat-b.mtx,1,2.11346,85
rmat-b.mtx,2,4.531,84
rmat-b.mtx,4,3.3418,86
rmat-b.mtx,8,2.37662,88
rmat-b.mtx,16,1.58508,94
rmat-b.mtx,1,1.97482,85
rmat-b.mtx,2,4.26333,85
rmat-b.mtx,4,2.85042,85
rmat-b.mtx,8,2.0659,89
rmat-b.mtx,16,1.47359,92
rmat-b.mtx,1,2.52886,85
rmat-b.mtx,2,6.69312,88
rmat-b.mtx,4,4.01605,88
rmat-b.mtx,8,3.16135,90
rmat-b.mtx,16,1.80612,95
rmat-b.mtx,1,2.81532,85
rmat-b.mtx,2,4.23297,87
rmat-b.mtx,4,2.99747,86
rmat-b.mtx,8,2.1466,90
rmat-b.mtx,16,1.57452,92
rmat-b.mtx,1,2.46925,85
rmat-b.mtx,2,3.84337,86
rmat-b.mtx,4,4.29239,87
rmat-b.mtx,8,2.95185,89
rmat-b.mtx,16,2.07765,94
rmat-b.mtx,1,2.65805,85
rmat-b.mtx,2,7.70962,87
rmat-b.mtx,4,4.96814,88
rmat-b.mtx,8,2.7065,92
rmat-b.mtx,16,2.04932,93
rmat-b.mtx,1,3.38777,85
rmat-b.mtx,2,8.291,87
rmat-b.mtx,4,7.05409,89
rmat-b.mtx,8,3.85352,93
rmat-b.mtx,16,3.15479,96
rmat-b.mtx,1,3.87564,85
rmat-b.mtx,2,5.2967,84
rmat-b.mtx,4,5.16428,89
rmat-b.mtx,8,3.67891,91
rmat-b.mtx,16,2.25335,92
rmat-er.mtx,1,2.7776,11
rmat-er.mtx,2,5.65657,11
rmat-er.mtx,4,2.86282,11
rmat-er.mtx,8,1.60161,11
